0,0,0,0,0,0,0,406,1016,964,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,116,940,980,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,341,1012,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,161,522,365,197,952,1024,594,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,149,891,1016,1016,1016,1016,1016,1016,823,40,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,153,887,1016,1016,1016,1016,1016,1016,1016,1016,353,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,68,727,1016,1016,1016,1016,1016,1016,1016,1016,1016,831,28,0,0,0,0,0
0,0,0,0,0,0,0,0,0,92,883,1016,1016,1016,984,891,494,398,928,1016,1016,1016,48,0,0,0,0,0
0,0,0,0,0,0,0,0,20,522,1016,1016,1016,980,394,0,0,0,554,1016,1016,1016,48,0,0,0,0,0
0,0,0,0,0,0,0,0,129,1016,1016,1016,980,394,0,0,0,0,462,1016,1016,1016,48,0,0,0,0,0
0,0,0,0,0,0,0,0,225,1016,1016,1016,695,0,0,0,0,0,871,1016,1016,1016,48,0,0,0,0,0
0,0,0,0,0,0,0,185,904,1016,1016,875,88,0,0,0,0,0,871,1016,1016,1016,48,0,0,0,0,0
0,0,0,0,0,0,0,598,1016,1016,976,377,0,0,0,0,0,0,871,1016,1016,1016,48,0,0,0,0,0
0,0,0,0,0,0,0,598,1016,1016,707,0,0,0,0,0,0,96,912,1016,1016,1016,48,0,0,0,0,0
0,0,0,0,0,0,60,928,1016,1016,345,0,0,0,0,0,0,353,1016,1016,1016,1016,48,0,0,0,0,0
0,0,0,0,0,0,237,1016,1016,895,68,0,0,0,0,0,104,807,1016,1016,1016,875,32,0,0,0,0,0
0,0,0,0,0,44,944,1016,1016,695,0,0,0,0,0,104,807,1016,1016,1016,1016,402,0,0,0,0,0,0
0,0,0,0,0,52,1016,1016,1016,373,0,0,0,0,237,916,1016,1016,1016,1016,655,12,0,0,0,0,0,0
0,0,0,0,0,52,1016,1016,1016,867,137,277,402,763,928,1016,1016,1016,1016,859,120,0,0,0,0,0,0,0
0,0,0,0,0,8,410,1016,1016,1016,956,988,1016,1016,1016,1016,1016,1016,859,120,0,0,0,0,0,0,0,0
0,0,0,0,0,0,8,626,1016,1016,1016,1016,1016,1016,1016,1016,1016,691,48,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,369,1016,1016,1016,1016,1016,1016,1016,1016,478,32,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,84,590,1016,1016,1016,895,386,20,4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,96,598,1024,1020,843,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,675,1016,1016,1016,1016,972,486,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,940,1016,1016,984,871,960,1004,843,293,904,221,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,940,1016,972,205,0,253,952,1016,1016,1016,936,386,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,895,1016,743,0,0,0,643,1016,1016,1016,984,297,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,522,1016,675,104,249,381,956,1016,1016,1016,586,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,498,1016,1016,940,1000,1016,1016,1016,1016,1016,289,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,36,638,988,1016,1016,1016,1016,1016,1016,936,100,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,173,578,578,325,498,1016,1016,883,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,1016,1016,478,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,1016,1016,478,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,120,932,1016,1016,68,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,357,1016,1016,1016,60,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,626,1016,1016,1016,60,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,626,1016,1016,1016,60,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,626,1016,1016,843,32,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,626,1016,1016,663,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,626,1016,1016,478,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,486,972,1016,422,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,948,149,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,84,205,530,610,610,775,936,1020,691,775,205,0,0,0,0,0,0,0
0,0,0,0,0,0,0,410,735,815,895,1016,1012,1016,1012,1016,1012,1016,1012,1016,606,0,0,0,0,0,0,0
0,0,0,0,0,695,1016,1020,1016,1020,1016,1020,1016,1020,936,815,815,940,1016,1024,606,0,0,0,0,0,0,0
0,0,0,0,0,1016,1012,606,606,606,606,365,201,201,120,0,0,450,1012,1016,446,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859,1016,1024,201,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,1012,1016,201,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,1020,1016,735,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,1016,1012,410,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,1016,1020,1016,329,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,1012,1016,851,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,859,1016,1020,201,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,1016,1012,936,120,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,124,855,1020,1016,329,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,610,1012,1016,851,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,329,1020,1016,980,325,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,84,895,1016,1012,651,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,530,1016,1020,771,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,329,1016,1012,936,201,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,735,1020,1016,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,80,1016,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,100,1020,1024,269,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,96,823,1016,1016,438,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,313,1016,1016,960,205,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,185,928,1016,1016,317,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,522,1016,1016,783,16,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,325,980,1016,1004,120,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,8,727,1016,1004,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,108,1016,1016,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,803,1016,984,269,0,0,0,0,0,4,153,64,16,0,0,0,0,0,0
0,0,0,0,0,0,0,0,72,956,1016,538,0,0,0,0,0,161,651,1016,1016,912,345,0,0,0,0,0
0,0,0,0,0,0,0,60,771,1016,904,161,0,0,0,0,462,968,1016,1016,1016,1016,719,0,0,0,0,0
0,0,0,0,0,0,0,217,1016,1016,659,0,0,4,253,747,1016,1016,996,851,522,1016,1016,369,0,0,0,0
0,0,0,0,0,0,133,723,1016,1016,313,0,0,169,1016,1016,1016,895,414,0,84,1016,1016,373,0,0,0,0
0,0,0,0,0,0,377,1016,1016,647,20,60,506,984,1016,1016,655,141,173,542,751,1016,1016,373,0,0,0,0
0,0,0,0,0,0,506,1016,1016,80,0,606,1016,1016,1016,438,185,626,1000,1016,1016,1016,859,108,0,0,0,0
0,0,0,0,0,0,791,1016,1016,157,663,1004,1016,1016,932,855,976,1016,1016,1016,976,651,116,0,0,0,0,0
0,0,0,0,0,0,791,1016,1016,1016,1016,1016,1016,1016,1016,1016,1016,1016,984,618,169,0,0,0,0,0,0,0
0,0,0,0,0,0,775,1016,1016,1016,1016,1016,1016,1016,1016,1016,1016,839,321,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,141,466,1016,1016,1016,815,787,787,787,787,546,92,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,28,626,1016,900,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,683,795,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,675,1016,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,116,791,1024,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,341,1008,1016,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,345,1016,1024,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,112,787,1016,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,345,1016,1024,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,791,1008,1016,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,341,1016,1020,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,341,1008,1016,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,341,1016,1020,337,0,0,116,791,1020,558,229,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,341,1008,1016,787,0,0,341,1008,1016,1008,904,675,458,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,229,904,1020,1016,229,0,0,679,1020,1016,1020,1016,1020,337,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,675,1016,1008,904,225,0,675,1016,1008,1016,1008,1016,787,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,458,1020,1016,1020,1016,1020,1016,1020,1016,1020,1016,1020,1016,679,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,558,1008,1016,1008,1016,1008,1016,1008,1016,1008,1016,1008,904,225,0,0,0,0,0
0,0,0,0,0,0,0,0,0,229,904,1020,1016,1020,1016,1020,1016,1020,1016,1020,1016,1020,337,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,675,1016,1008,1016,1008,1016,1008,1016,1008,1016,1008,1016,333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,229,675,795,1016,1020,1016,1020,1016,1020,1016,908,225,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,112,333,337,787,1016,1008,1016,554,225,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,145,345,671,671,671,1012,691,594,157,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,112,683,1000,1020,1020,1020,1020,1020,1020,1020,1004,486,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,52,747,1020,1020,1000,771,771,530,526,831,1020,1020,1008,369,0,0,0,0,0,0,0
0,0,0,0,0,0,52,743,1020,1020,655,96,0,0,0,0,28,683,1020,1020,1008,221,0,0,0,0,0,0
0,0,0,0,0,0,249,1020,1020,944,100,0,0,0,0,0,462,1004,1020,1020,1020,245,0,0,0,0,0,0
0,0,0,0,0,0,249,1020,1020,875,0,0,0,0,0,40,960,1020,1020,1020,1020,245,0,0,0,0,0,0
0,0,0,0,0,0,249,1020,1020,891,60,0,0,0,36,723,1020,1020,1020,1020,739,52,0,0,0,0,0,0
0,0,0,0,0,0,145,928,1020,1020,871,426,426,542,855,1020,1020,1020,1020,618,52,0,0,0,0,0,0,0
0,0,0,0,0,0,0,133,819,1020,1020,1020,1020,1020,1020,1020,1020,1020,879,48,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,56,534,1020,1020,1020,1020,1020,1020,1020,1020,369,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,149,353,233,0,992,1020,1020,141,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,1008,1020,960,100,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,1020,1020,598,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,988,1020,1020,261,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,245,1020,1020,976,88,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,20,855,1020,1020,434,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,233,1020,1020,1020,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,56,952,1020,1024,779,16,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,329,1020,1020,1012,129,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,157,799,895,341,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,165,353,940,1024,1020,626,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,879,1020,1020,1020,1020,1004,426,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,727,1004,1020,1020,1020,1020,1020,446,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,952,992,410,161,651,1020,1020,446,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,161,980,711,0,8,759,1020,1020,446,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,647,1020,972,161,486,1020,1020,1020,570,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,526,1020,1020,1020,1020,1020,1020,1020,446,0,0,0,0,0,0,0,0
